modeldate,state,Trump,Biden
6/27/20,Arkansas,0.89925,0.10075
6/27/20,Arizona,0.39495,0.60505
6/27/20,Alaska,0.79535,0.20465
6/27/20,Alabama,0.9706,0.0294
6/26/20,Wyoming,0.9974,0.0026
6/26/20,Wisconsin,0.2259,0.7741
6/26/20,West Virginia,0.991625,0.008375
6/26/20,Washington,0.01155,0.98845
6/26/20,Virginia,0.0547,0.9453
6/26/20,Vermont,0.006125,0.993875
6/26/20,Utah,0.9166,0.0834
6/26/20,Texas,0.670625,0.329375
6/26/20,Tennessee,0.9231,0.0769
6/26/20,South Dakota,0.93775,0.06225
6/26/20,South Carolina,0.841925,0.158075
6/26/20,Rhode Island,0.028475,0.971525
6/26/20,Pennsylvania,0.189525,0.810475
6/26/20,Oregon,0.083625,0.916375
6/26/20,Oklahoma,0.98905,0.01095
6/26/20,Ohio,0.4706,0.5294
6/26/20,North Dakota,0.979975,0.020025
6/26/20,North Carolina,0.40555,0.59445
6/26/20,New York,0.0073,0.9927
6/26/20,New Mexico,0.07685,0.92315
6/26/20,New Jersey,0.038575,0.961425
6/26/20,New Hampshire,0.240775,0.759225
6/26/20,Nevada,0.18285,0.81715
6/26/20,Nebraska,0.974125,0.025875
6/26/20,NE-3,0.99875,0.00125
6/26/20,NE-2,0.3589,0.6411
6/26/20,NE-1,0.914625,0.085375
6/26/20,Montana,0.885825,0.114175
6/26/20,Missouri,0.812825,0.187175
6/26/20,Mississippi,0.856675,0.143325
6/26/20,Minnesota,0.14365,0.85635
6/26/20,Michigan,0.108425,0.891575
6/26/20,Massachusetts,0.007175,0.992825
6/26/20,Maryland,0.002275,0.997725
6/26/20,Maine,0.16005,0.83995
6/26/20,ME-2,0.532575,0.467425
6/26/20,ME-1,0.045275,0.954725
6/26/20,Louisiana,0.89495,0.10505
6/26/20,Kentucky,0.9736,0.0264
6/26/20,Kansas,0.912175,0.087825
6/26/20,Iowa,0.608925,0.391075
6/26/20,Indiana,0.88395,0.11605
6/26/20,Illinois,0.01605,0.98395
6/26/20,Idaho,0.9827,0.0173
6/26/20,Hawaii,0.005925,0.994075
6/26/20,Georgia,0.545025,0.454975
6/26/20,Florida,0.26665,0.73335
6/26/20,District of Columbia,0,1
6/26/20,Delaware,0.0035,0.9965
6/26/20,Connecticut,0.0251,0.9749
6/26/20,Colorado,0.10705,0.89295
6/26/20,California,0.003375,0.996625
6/26/20,Arkansas,0.89515,0.10485
6/26/20,Arizona,0.372575,0.627425
6/26/20,Alaska,0.7928,0.2072
6/26/20,Alabama,0.969275,0.030725
6/25/20,Wyoming,0.99735,0.00265
6/25/20,Wisconsin,0.234575,0.765425
6/25/20,West Virginia,0.992275,0.007725
6/25/20,Washington,0.012675,0.987325
6/25/20,Virginia,0.058075,0.941925
6/25/20,Vermont,0.00705,0.99295
6/25/20,Utah,0.91985,0.08015
6/25/20,Texas,0.68175,0.31825
6/25/20,Tennessee,0.92605,0.07395
6/25/20,South Dakota,0.938275,0.061725
6/25/20,South Carolina,0.849425,0.150575
6/25/20,Rhode Island,0.028575,0.971425
6/25/20,Pennsylvania,0.201875,0.798125
6/25/20,Oregon,0.090025,0.909975
6/25/20,Oklahoma,0.989925,0.010075
6/25/20,Ohio,0.48475,0.51525
6/25/20,North Dakota,0.97945,0.02055
6/25/20,North Carolina,0.4169,0.5831
6/25/20,New York,0.007475,0.992525
6/25/20,New Mexico,0.08095,0.91905
6/25/20,New Jersey,0.0386,0.9614
6/25/20,New Hampshire,0.24945,0.75055
6/25/20,Nevada,0.195775,0.804225
6/25/20,Nebraska,0.97565,0.02435
6/25/20,NE-3,0.99895,0.00105
6/25/20,NE-2,0.368325,0.631675
6/25/20,NE-1,0.917,0.083
6/25/20,Montana,0.884325,0.115675
6/25/20,Missouri,0.820325,0.179675
6/25/20,Mississippi,0.862075,0.137925
6/25/20,Minnesota,0.150325,0.849675
6/25/20,Michigan,0.114475,0.885525
6/25/20,Massachusetts,0.0068,0.9932
6/25/20,Maryland,0.00225,0.99775
6/25/20,Maine,0.1661,0.8339
6/25/20,ME-2,0.538975,0.461025
6/25/20,ME-1,0.04795,0.95205
6/25/20,Louisiana,0.9009,0.0991
6/25/20,Kentucky,0.9756,0.0244
6/25/20,Kansas,0.91375,0.08625
6/25/20,Iowa,0.6212,0.3788
6/25/20,Indiana,0.888925,0.111075
6/25/20,Illinois,0.01705,0.98295
6/25/20,Idaho,0.982725,0.017275
6/25/20,Hawaii,0.00745,0.99255
6/25/20,Georgia,0.548225,0.451775
6/25/20,Florida,0.280525,0.719475
6/25/20,District of Columbia,0.00005,0.99995
6/25/20,Delaware,0.00345,0.99655
6/25/20,Connecticut,0.0257,0.9743
6/25/20,Colorado,0.1128,0.8872
6/25/20,California,0.003975,0.996025
6/25/20,Arkansas,0.89915,0.10085
6/25/20,Arizona,0.3851,0.6149
6/25/20,Alaska,0.799725,0.200275
6/25/20,Alabama,0.970725,0.029275
6/24/20,Wyoming,0.996675,0.003325
6/24/20,Wisconsin,0.1984,0.8016
6/24/20,West Virginia,0.991075,0.008925
6/24/20,Washington,0.01195,0.98805
6/24/20,Virginia,0.05815,0.94185
6/24/20,Vermont,0.00625,0.99375
6/24/20,Utah,0.9145,0.0855
6/24/20,Texas,0.674675,0.325325
6/24/20,Tennessee,0.927075,0.072925
6/24/20,South Dakota,0.936975,0.063025
6/24/20,South Carolina,0.844625,0.155375
6/24/20,Rhode Island,0.0266,0.9734
6/24/20,Pennsylvania,0.1995,0.8005
6/24/20,Oregon,0.08175,0.91825
6/24/20,Oklahoma,0.98935,0.01065
6/24/20,Ohio,0.478775,0.521225
6/24/20,North Dakota,0.9787,0.0213
6/24/20,North Carolina,0.410325,0.589675
6/24/20,New York,0.006,0.994
6/24/20,New Mexico,0.078175,0.921825
6/24/20,New Jersey,0.038925,0.961075
6/24/20,New Hampshire,0.245875,0.754125
6/24/20,Nevada,0.189275,0.810725
6/24/20,Nebraska,0.972925,0.027075
6/24/20,NE-3,0.998825,0.001175
6/24/20,NE-2,0.362225,0.637775
6/24/20,NE-1,0.910725,0.089275
6/24/20,Montana,0.878625,0.121375
6/24/20,Missouri,0.8149,0.1851
6/24/20,Mississippi,0.860875,0.139125
6/24/20,Minnesota,0.14725,0.85275
6/24/20,Michigan,0.11165,0.88835
6/24/20,Massachusetts,0.007125,0.992875
6/24/20,Maryland,0.0027,0.9973
6/24/20,Maine,0.159925,0.840075
6/24/20,ME-2,0.52555,0.47445
6/24/20,ME-1,0.0453,0.9547
6/24/20,Louisiana,0.897,0.103
6/24/20,Kentucky,0.9743,0.0257
6/24/20,Kansas,0.911325,0.088675
6/24/20,Iowa,0.610075,0.389925
6/24/20,Indiana,0.885975,0.114025
6/24/20,Illinois,0.01675,0.98325
6/24/20,Idaho,0.982175,0.017825
6/24/20,Hawaii,0.005975,0.994025
6/24/20,Georgia,0.54205,0.45795
6/24/20,Florida,0.276525,0.723475
6/24/20,District of Columbia,0,1
6/24/20,Delaware,0.002775,0.997225
6/24/20,Connecticut,0.025975,0.974025
6/24/20,Colorado,0.1099,0.8901
6/24/20,California,0.004375,0.995625
6/24/20,Arkansas,0.897325,0.102675
6/24/20,Arizona,0.382575,0.617425
6/24/20,Alaska,0.796075,0.203925
6/24/20,Alabama,0.971725,0.028275
6/23/20,Wyoming,0.996875,0.003125
6/23/20,Wisconsin,0.20615,0.79385
6/23/20,West Virginia,0.99105,0.00895
6/23/20,Washington,0.0129,0.9871
6/23/20,Virginia,0.062875,0.937125
6/23/20,Vermont,0.007075,0.992925
6/23/20,Utah,0.9172,0.0828
6/23/20,Texas,0.675725,0.324275
6/23/20,Tennessee,0.923225,0.076775
6/23/20,South Dakota,0.934725,0.065275
6/23/20,South Carolina,0.8448,0.1552
6/23/20,Rhode Island,0.0301,0.9699
6/23/20,Pennsylvania,0.204525,0.795475
6/23/20,Oregon,0.0884,0.9116
6/23/20,Oklahoma,0.987925,0.012075
6/23/20,Ohio,0.48295,0.51705
6/23/20,North Dakota,0.9781,0.0219
6/23/20,North Carolina,0.416125,0.583875
6/23/20,New York,0.006275,0.993725
6/23/20,New Mexico,0.08295,0.91705
6/23/20,New Jersey,0.04025,0.95975
6/23/20,New Hampshire,0.253375,0.746625
6/23/20,Nevada,0.19325,0.80675
6/23/20,Nebraska,0.97285,0.02715
6/23/20,NE-3,0.998425,0.001575
6/23/20,NE-2,0.369825,0.630175
6/23/20,NE-1,0.912975,0.087025
6/23/20,Montana,0.88365,0.11635
6/23/20,Missouri,0.81765,0.18235
6/23/20,Mississippi,0.85785,0.14215
6/23/20,Minnesota,0.155725,0.844275
6/23/20,Michigan,0.119475,0.880525
6/23/20,Massachusetts,0.007175,0.992825
6/23/20,Maryland,0.00295,0.99705
6/23/20,Maine,0.167475,0.832525
6/23/20,ME-2,0.530825,0.469175
6/23/20,ME-1,0.052575,0.947425
6/23/20,Louisiana,0.897275,0.102725
6/23/20,Kentucky,0.97305,0.02695
6/23/20,Kansas,0.910325,0.089675
6/23/20,Iowa,0.61545,0.38455
6/23/20,Indiana,0.88485,0.11515
6/23/20,Illinois,0.017725,0.982275
6/23/20,Idaho,0.9814,0.0186
6/23/20,Hawaii,0.0072,0.9928
6/23/20,Georgia,0.548275,0.451725
6/23/20,Florida,0.283525,0.716475
6/23/20,District of Columbia,0.000025,0.999975
6/23/20,Delaware,0.0035,0.9965
6/23/20,Connecticut,0.02735,0.97265
6/23/20,Colorado,0.116525,0.883475
6/23/20,California,0.00425,0.99575
6/23/20,Arkansas,0.89495,0.10505
6/23/20,Arizona,0.387025,0.612975
6/23/20,Alaska,0.793575,0.206425
6/23/20,Alabama,0.9695,0.0305
6/22/20,Wyoming,0.997125,0.002875
6/22/20,Wisconsin,0.205475,0.794525
6/22/20,West Virginia,0.99125,0.00875
6/22/20,Washington,0.012475,0.987525
6/22/20,Virginia,0.059225,0.940775
6/22/20,Vermont,0.007,0.993
6/22/20,Utah,0.9163,0.0837
6/22/20,Texas,0.691725,0.308275
6/22/20,Tennessee,0.921975,0.078025
6/22/20,South Dakota,0.93555,0.06445
6/22/20,South Carolina,0.842075,0.157925
6/22/20,Rhode Island,0.030975,0.969025
6/22/20,Pennsylvania,0.19395,0.80605
6/22/20,Oregon,0.084575,0.915425
6/22/20,Oklahoma,0.98785,0.01215
6/22/20,Ohio,0.4846,0.5154
6/22/20,North Dakota,0.978275,0.021725
6/22/20,North Carolina,0.38935,0.61065
6/22/20,New York,0.007425,0.992575
6/22/20,New Mexico,0.08105,0.91895
6/22/20,New Jersey,0.041025,0.958975
6/22/20,New Hampshire,0.252825,0.747175
6/22/20,Nevada,0.191675,0.808325
6/22/20,Nebraska,0.973025,0.026975
6/22/20,NE-3,0.999075,0.000925
6/22/20,NE-2,0.363725,0.636275
6/22/20,NE-1,0.9131,0.0869
6/22/20,Montana,0.8774,0.1226
6/22/20,Missouri,0.81605,0.18395
6/22/20,Mississippi,0.858525,0.141475
6/22/20,Minnesota,0.153025,0.846975
6/22/20,Michigan,0.1185,0.8815
6/22/20,Massachusetts,0.007625,0.992375
6/22/20,Maryland,0.002725,0.997275
6/22/20,Maine,0.164525,0.835475
6/22/20,ME-2,0.528675,0.471325
6/22/20,ME-1,0.048725,0.951275
6/22/20,Louisiana,0.89755,0.10245
6/22/20,Kentucky,0.97325,0.02675
6/22/20,Kansas,0.908775,0.091225
6/22/20,Iowa,0.616375,0.383625
6/22/20,Indiana,0.88315,0.11685
6/22/20,Illinois,0.0175,0.9825
6/22/20,Idaho,0.981725,0.018275
6/22/20,Hawaii,0.006625,0.993375
6/22/20,Georgia,0.56365,0.43635
6/22/20,Florida,0.2923,0.7077
6/22/20,District of Columbia,0,1
6/22/20,Delaware,0.0038,0.9962
6/22/20,Connecticut,0.028575,0.971425
6/22/20,Colorado,0.111625,0.888375
6/22/20,California,0.00415,0.99585
6/22/20,Arkansas,0.8959,0.1041
6/22/20,Arizona,0.38635,0.61365
6/22/20,Alaska,0.793375,0.206625
6/22/20,Alabama,0.96995,0.03005
6/21/20,Wyoming,0.99685,0.00315
6/21/20,Wisconsin,0.20825,0.79175
6/21/20,West Virginia,0.991,0.009
6/21/20,Washington,0.013,0.987
6/21/20,Virginia,0.063,0.937
6/21/20,Vermont,0.007825,0.992175
6/21/20,Utah,0.916125,0.083875
6/21/20,Texas,0.69925,0.30075
6/21/20,Tennessee,0.92465,0.07535
6/21/20,South Dakota,0.93735,0.06265
6/21/20,South Carolina,0.8441,0.1559
6/21/20,Rhode Island,0.0304,0.9696
6/21/20,Pennsylvania,0.196925,0.803075
6/21/20,Oregon,0.088725,0.911275
6/21/20,Oklahoma,0.988575,0.011425
6/21/20,Ohio,0.46835,0.53165
6/21/20,North Dakota,0.97865,0.02135
6/21/20,North Carolina,0.3899,0.6101
6/21/20,New York,0.0067,0.9933
6/21/20,New Mexico,0.08325,0.91675
6/21/20,New Jersey,0.042675,0.957325
6/21/20,New Hampshire,0.2813,0.7187
6/21/20,Nevada,0.19725,0.80275
6/21/20,Nebraska,0.9746,0.0254
6/21/20,NE-3,0.998675,0.001325
6/21/20,NE-2,0.37135,0.62865
6/21/20,NE-1,0.915,0.085
6/21/20,Montana,0.88205,0.11795
6/21/20,Missouri,0.83085,0.16915
6/21/20,Mississippi,0.862,0.138
6/21/20,Minnesota,0.155275,0.844725
6/21/20,Michigan,0.119725,0.880275
6/21/20,Massachusetts,0.007775,0.992225
6/21/20,Maryland,0.002825,0.997175
6/21/20,Maine,0.1699,0.8301
6/21/20,ME-2,0.534675,0.465325
6/21/20,ME-1,0.051625,0.948375
6/21/20,Louisiana,0.900125,0.099875
6/21/20,Kentucky,0.973925,0.026075
6/21/20,Kansas,0.913475,0.086525
6/21/20,Iowa,0.616,0.384
6/21/20,Indiana,0.8853,0.1147
6/21/20,Illinois,0.018375,0.981625
6/21/20,Idaho,0.9809,0.0191
6/21/20,Hawaii,0.006825,0.993175
6/21/20,Georgia,0.5694,0.4306
6/21/20,Florida,0.298275,0.701725
6/21/20,District of Columbia,0.000025,0.999975
6/21/20,Delaware,0.00365,0.99635
6/21/20,Connecticut,0.029375,0.970625
6/21/20,Colorado,0.11975,0.88025
6/21/20,California,0.003825,0.996175
6/21/20,Arkansas,0.897725,0.102275
6/21/20,Arizona,0.392275,0.607725
6/21/20,Alaska,0.798275,0.201725
6/21/20,Alabama,0.969725,0.030275
6/20/20,Wyoming,0.9962,0.0038
6/20/20,Wisconsin,0.20955,0.79045
6/20/20,West Virginia,0.9903,0.0097
6/20/20,Washington,0.0128,0.9872
6/20/20,Virginia,0.061625,0.938375
6/20/20,Vermont,0.007525,0.992475
6/20/20,Utah,0.9177,0.0823
6/20/20,Texas,0.6985,0.3015
6/20/20,Tennessee,0.9246,0.0754
6/20/20,South Dakota,0.93605,0.06395
6/20/20,South Carolina,0.846,0.154
6/20/20,Rhode Island,0.031775,0.968225
6/20/20,Pennsylvania,0.200375,0.799625
6/20/20,Oregon,0.087875,0.912125
6/20/20,Oklahoma,0.98855,0.01145
6/20/20,Ohio,0.46935,0.53065
6/20/20,North Dakota,0.978225,0.021775
6/20/20,North Carolina,0.39525,0.60475
6/20/20,New York,0.00755,0.99245
6/20/20,New Mexico,0.084375,0.915625
6/20/20,New Jersey,0.042075,0.957925
6/20/20,New Hampshire,0.277775,0.722225
6/20/20,Nevada,0.197325,0.802675
6/20/20,Nebraska,0.973175,0.026825
6/20/20,NE-3,0.998875,0.001125
6/20/20,NE-2,0.37445,0.62555
6/20/20,NE-1,0.9133,0.0867
6/20/20,Montana,0.8822,0.1178
6/20/20,Missouri,0.834025,0.165975
6/20/20,Mississippi,0.86065,0.13935
6/20/20,Minnesota,0.156575,0.843425
6/20/20,Michigan,0.119,0.881
6/20/20,Massachusetts,0.007575,0.992425
6/20/20,Maryland,0.002925,0.997075
6/20/20,Maine,0.167275,0.832725
6/20/20,ME-2,0.536025,0.463975
6/20/20,ME-1,0.04995,0.95005
6/20/20,Louisiana,0.899375,0.100625
6/20/20,Kentucky,0.973475,0.026525
6/20/20,Kansas,0.91195,0.08805
6/20/20,Iowa,0.6173,0.3827
6/20/20,Indiana,0.885875,0.114125
6/20/20,Illinois,0.018725,0.981275
6/20/20,Idaho,0.981575,0.018425
6/20/20,Hawaii,0.007075,0.992925
6/20/20,Georgia,0.57195,0.42805
6/20/20,Florida,0.3017,0.6983
6/20/20,District of Columbia,0,1
6/20/20,Delaware,0.0037,0.9963
6/20/20,Connecticut,0.02905,0.97095
6/20/20,Colorado,0.116325,0.883675
6/20/20,California,0.00445,0.99555
6/20/20,Arkansas,0.897775,0.102225
6/20/20,Arizona,0.3917,0.6083
6/20/20,Alaska,0.80005,0.19995
6/20/20,Alabama,0.96895,0.03105
6/19/20,Wyoming,0.997,0.003
6/19/20,Wisconsin,0.2131,0.7869
6/19/20,West Virginia,0.9918,0.0082
6/19/20,Washington,0.01245,0.98755
6/19/20,Virginia,0.065275,0.934725
6/19/20,Vermont,0.006325,0.993675
6/19/20,Utah,0.91995,0.08005
6/19/20,Texas,0.700275,0.299725
6/19/20,Tennessee,0.925075,0.074925
6/19/20,South Dakota,0.938225,0.061775
6/19/20,South Carolina,0.846375,0.153625
6/19/20,Rhode Island,0.03245,0.96755
6/19/20,Pennsylvania,0.205425,0.794575
6/19/20,Oregon,0.09015,0.90985
6/19/20,Oklahoma,0.9894,0.0106
6/19/20,Ohio,0.4743,0.5257
6/19/20,North Dakota,0.9786,0.0214
6/19/20,North Carolina,0.3969,0.6031
6/19/20,New York,0.00695,0.99305
6/19/20,New Mexico,0.089675,0.910325
6/19/20,New Jersey,0.04335,0.95665
6/19/20,New Hampshire,0.280825,0.719175
6/19/20,Nevada,0.203325,0.796675
6/19/20,Nebraska,0.974,0.026
6/19/20,NE-3,0.99885,0.00115
6/19/20,NE-2,0.37695,0.62305
6/19/20,NE-1,0.91825,0.08175
6/19/20,Montana,0.884625,0.115375
6/19/20,Missouri,0.833975,0.166025
6/19/20,Mississippi,0.861075,0.138925
6/19/20,Minnesota,0.159,0.841
6/19/20,Michigan,0.135875,0.864125
6/19/20,Massachusetts,0.008,0.992
6/19/20,Maryland,0.002875,0.997125
6/19/20,Maine,0.17345,0.82655
6/19/20,ME-2,0.536275,0.463725
6/19/20,ME-1,0.052575,0.947425
6/19/20,Louisiana,0.900575,0.099425
6/19/20,Kentucky,0.974125,0.025875
6/19/20,Kansas,0.91305,0.08695
6/19/20,Iowa,0.619975,0.380025
6/19/20,Indiana,0.8874,0.1126
6/19/20,Illinois,0.019375,0.980625
6/19/20,Idaho,0.9825,0.0175
6/19/20,Hawaii,0.007,0.993
6/19/20,Georgia,0.5712,0.4288
6/19/20,Florida,0.304775,0.695225
6/19/20,District of Columbia,0.000025,0.999975
6/19/20,Delaware,0.003825,0.996175
6/19/20,Connecticut,0.0304,0.9696
6/19/20,Colorado,0.120625,0.879375
6/19/20,California,0.003825,0.996175
6/19/20,Arkansas,0.895975,0.104025
6/19/20,Arizona,0.397,0.603
6/19/20,Alaska,0.800975,0.199025
6/19/20,Alabama,0.971275,0.028725
6/18/20,Wyoming,0.997125,0.002875
6/18/20,Wisconsin,0.217975,0.782025
6/18/20,West Virginia,0.991475,0.008525
6/18/20,Washington,0.01395,0.98605
6/18/20,Virginia,0.068975,0.931025
6/18/20,Vermont,0.008125,0.991875
6/18/20,Utah,0.9174,0.0826
6/18/20,Texas,0.683,0.317
6/18/20,Tennessee,0.924875,0.075125
6/18/20,South Dakota,0.9376,0.0624
6/18/20,South Carolina,0.847625,0.152375
6/18/20,Rhode Island,0.033175,0.966825
6/18/20,Pennsylvania,0.21235,0.78765
6/18/20,Oregon,0.0931,0.9069
6/18/20,Oklahoma,0.9893,0.0107
6/18/20,Ohio,0.485425,0.514575
6/18/20,North Dakota,0.9784,0.0216
6/18/20,North Carolina,0.406075,0.593925
6/18/20,New York,0.007375,0.992625
6/18/20,New Mexico,0.092875,0.907125
6/18/20,New Jersey,0.04365,0.95635
6/18/20,New Hampshire,0.2914,0.7086
6/18/20,Nevada,0.209875,0.790125
6/18/20,Nebraska,0.973975,0.026025
6/18/20,NE-3,0.998675,0.001325
6/18/20,NE-2,0.39,0.61
6/18/20,NE-1,0.915575,0.084425
6/18/20,Montana,0.8822,0.1178
6/18/20,Missouri,0.835225,0.164775
6/18/20,Mississippi,0.86125,0.13875
6/18/20,Minnesota,0.206675,0.793325
6/18/20,Michigan,0.14405,0.85595
6/18/20,Massachusetts,0.008125,0.991875
6/18/20,Maryland,0.002725,0.997275
6/18/20,Maine,0.178175,0.821825
6/18/20,ME-2,0.54635,0.45365
6/18/20,ME-1,0.0547,0.9453
6/18/20,Louisiana,0.900875,0.099125
6/18/20,Kentucky,0.972775,0.027225
6/18/20,Kansas,0.913275,0.086725
6/18/20,Iowa,0.628925,0.371075
6/18/20,Indiana,0.889375,0.110625
6/18/20,Illinois,0.019725,0.980275
6/18/20,Idaho,0.9808,0.0192
6/18/20,Hawaii,0.0078,0.9922
6/18/20,Georgia,0.57765,0.42235
6/18/20,Florida,0.3101,0.6899
6/18/20,District of Columbia,0,1
6/18/20,Delaware,0.003975,0.996025
6/18/20,Connecticut,0.03095,0.96905
6/18/20,Colorado,0.1246,0.8754
6/18/20,California,0.005075,0.994925
6/18/20,Arkansas,0.8995,0.1005
6/18/20,Arizona,0.40345,0.59655
6/18/20,Alaska,0.803975,0.196025
6/18/20,Alabama,0.9694,0.0306
6/17/20,Wyoming,0.99645,0.00355
6/17/20,Wisconsin,0.20595,0.79405
6/17/20,West Virginia,0.990625,0.009375
6/17/20,Washington,0.0136,0.9864
6/17/20,Virginia,0.0689,0.9311
6/17/20,Vermont,0.007625,0.992375
6/17/20,Utah,0.919,0.081
6/17/20,Texas,0.6855,0.3145
6/17/20,Tennessee,0.924575,0.075425
6/17/20,South Dakota,0.936175,0.063825
6/17/20,South Carolina,0.848125,0.151875
6/17/20,Rhode Island,0.033475,0.966525
6/17/20,Pennsylvania,0.210175,0.789825
6/17/20,Oregon,0.09235,0.90765
6/17/20,Oklahoma,0.9885,0.0115
6/17/20,Ohio,0.47945,0.52055
6/17/20,North Dakota,0.97775,0.02225
6/17/20,North Carolina,0.440225,0.559775
6/17/20,New York,0.0081,0.9919
6/17/20,New Mexico,0.092025,0.907975
6/17/20,New Jersey,0.0472,0.9528
6/17/20,New Hampshire,0.2907,0.7093
6/17/20,Nevada,0.210525,0.789475
6/17/20,Nebraska,0.9727,0.0273
6/17/20,NE-3,0.998575,0.001425
6/17/20,NE-2,0.3853,0.6147
6/17/20,NE-1,0.91465,0.08535
6/17/20,Montana,0.881625,0.118375
6/17/20,Missouri,0.8352,0.1648
6/17/20,Mississippi,0.862725,0.137275
6/17/20,Minnesota,0.2056,0.7944
6/17/20,Michigan,0.12375,0.87625
6/17/20,Massachusetts,0.00845,0.99155
6/17/20,Maryland,0.003525,0.996475
6/17/20,Maine,0.17485,0.82515
6/17/20,ME-2,0.543725,0.456275
6/17/20,ME-1,0.05305,0.94695
6/17/20,Louisiana,0.9002,0.0998
6/17/20,Kentucky,0.9741,0.0259
6/17/20,Kansas,0.914375,0.085625
6/17/20,Iowa,0.626625,0.373375
6/17/20,Indiana,0.8866,0.1134
6/17/20,Illinois,0.019125,0.980875
6/17/20,Idaho,0.980575,0.019425
6/17/20,Hawaii,0.008375,0.991625
6/17/20,Georgia,0.584425,0.415575
6/17/20,Florida,0.3122,0.6878
6/17/20,District of Columbia,0.000025,0.999975
6/17/20,Delaware,0.004325,0.995675
6/17/20,Connecticut,0.0339,0.9661
6/17/20,Colorado,0.1255,0.8745
6/17/20,California,0.0054,0.9946
6/17/20,Arkansas,0.897325,0.102675
6/17/20,Arizona,0.407175,0.592825
6/17/20,Alaska,0.80345,0.19655
6/17/20,Alabama,0.971125,0.028875
6/16/20,Wyoming,0.99685,0.00315
6/16/20,Wisconsin,0.2112,0.7888
6/16/20,West Virginia,0.991225,0.008775
6/16/20,Washington,0.013625,0.986375
6/16/20,Virginia,0.07,0.93
6/16/20,Vermont,0.007475,0.992525
6/16/20,Utah,0.920125,0.079875
6/16/20,Texas,0.690375,0.309625
6/16/20,Tennessee,0.926825,0.073175
6/16/20,South Dakota,0.9386,0.0614
6/16/20,South Carolina,0.8511,0.1489
6/16/20,Rhode Island,0.034125,0.965875
6/16/20,Pennsylvania,0.2135,0.7865
6/16/20,Oregon,0.0932,0.9068
6/16/20,Oklahoma,0.988675,0.011325
6/16/20,Ohio,0.49035,0.50965
6/16/20,North Dakota,0.980525,0.019475
6/16/20,North Carolina,0.4443,0.5557
6/16/20,New York,0.0083,0.9917
6/16/20,New Mexico,0.093075,0.906925
6/16/20,New Jersey,0.046725,0.953275
6/16/20,New Hampshire,0.294425,0.705575
6/16/20,Nevada,0.21395,0.78605
6/16/20,Nebraska,0.974875,0.025125
6/16/20,NE-3,0.9987,0.0013
6/16/20,NE-2,0.392925,0.607075
6/16/20,NE-1,0.91715,0.08285
6/16/20,Montana,0.889175,0.110825
6/16/20,Missouri,0.840925,0.159075
6/16/20,Mississippi,0.86675,0.13325
6/16/20,Minnesota,0.2104,0.7896
6/16/20,Michigan,0.125975,0.874025
6/16/20,Massachusetts,0.0088,0.9912
6/16/20,Maryland,0.003025,0.996975
6/16/20,Maine,0.176375,0.823625
6/16/20,ME-2,0.5515,0.4485
6/16/20,ME-1,0.053775,0.946225
6/16/20,Louisiana,0.902025,0.097975
6/16/20,Kentucky,0.974425,0.025575
6/16/20,Kansas,0.91625,0.08375
6/16/20,Iowa,0.636625,0.363375
6/16/20,Indiana,0.8924,0.1076
6/16/20,Illinois,0.0206,0.9794
6/16/20,Idaho,0.981525,0.018475
6/16/20,Hawaii,0.006775,0.993225
6/16/20,Georgia,0.590875,0.409125
6/16/20,Florida,0.31885,0.68115
6/16/20,District of Columbia,0.000025,0.999975
6/16/20,Delaware,0.00395,0.99605
6/16/20,Connecticut,0.0318,0.9682
6/16/20,Colorado,0.12955,0.87045
6/16/20,California,0.004675,0.995325
6/16/20,Arkansas,0.900625,0.099375
6/16/20,Arizona,0.41075,0.58925
6/16/20,Alaska,0.80425,0.19575
6/16/20,Alabama,0.97015,0.02985
6/15/20,Wyoming,0.997025,0.002975
6/15/20,Wisconsin,0.243025,0.756975
6/15/20,West Virginia,0.99235,0.00765
6/15/20,Washington,0.0137,0.9863
6/15/20,Virginia,0.071325,0.928675
6/15/20,Vermont,0.007825,0.992175
6/15/20,Utah,0.925425,0.074575
6/15/20,Texas,0.696225,0.303775
6/15/20,Tennessee,0.930775,0.069225
6/15/20,South Dakota,0.941475,0.058525
6/15/20,South Carolina,0.8572,0.1428
6/15/20,Rhode Island,0.033875,0.966125
6/15/20,Pennsylvania,0.2218,0.7782
6/15/20,Oregon,0.095175,0.904825
6/15/20,Oklahoma,0.989875,0.010125
6/15/20,Ohio,0.4982,0.5018
6/15/20,North Dakota,0.98195,0.01805
6/15/20,North Carolina,0.448575,0.551425
6/15/20,New York,0.007,0.993
6/15/20,New Mexico,0.0918,0.9082
6/15/20,New Jersey,0.04605,0.95395
6/15/20,New Hampshire,0.29815,0.70185
6/15/20,Nevada,0.21735,0.78265
6/15/20,Nebraska,0.977375,0.022625
6/15/20,NE-3,0.998875,0.001125
6/15/20,NE-2,0.403675,0.596325
6/15/20,NE-1,0.9213,0.0787
6/15/20,Montana,0.89465,0.10535
6/15/20,Missouri,0.843175,0.156825
6/15/20,Mississippi,0.86735,0.13265
6/15/20,Minnesota,0.217175,0.782825
6/15/20,Michigan,0.130475,0.869525
6/15/20,Massachusetts,0.00795,0.99205
6/15/20,Maryland,0.00305,0.99695
6/15/20,Maine,0.184025,0.815975
6/15/20,ME-2,0.55985,0.44015
6/15/20,ME-1,0.05545,0.94455
